timestamp,origin,destination,distance_km,duration_normal_min,duration_traffic_min,delay_min,hour,day_of_week,is_weekend,temperature,wind,rain
2026-03-19 17:30:12,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.83,6.05,7.85,1.8,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:17,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.88,10.58,11.08,0.5,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:23,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,12.4,12.38,-0.02,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:25,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,5.62,0.23,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:27,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.43,0.42,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:29,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:35,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:40,"Prishtine Center, Prishtine, Kosovo","Fushe Kosove, Kosovo",7.37,16.47,17.92,1.45,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:44,"Prishtine Center, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",5.83,14.52,12.73,-1.78,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:46,"Prishtine Center, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.15,11.1,8.8,-2.3,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:49,"Prishtine Center, Prishtine, Kosovo","Arberia, Prishtine, Kosovo",1.8,5.9,6.05,0.15,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:52,"Prishtine Center, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,8.8,-2.3,17,3,0,7.77,9.26,0.0
2026-03-19 17:30:58,"Prishtine Center, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,9.68,-0.8,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:00,"Prishtine Center, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",1.24,4.83,4.72,-0.12,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:02,"Prishtine Center, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,7.73,-0.53,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:05,"Prishtine Center, Prishtine, Kosovo","Maklleshi, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:10,"Prishtine Center, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:12,"Dardania, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",1.0,3.15,3.23,0.08,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:14,"Ulpiana, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.87,7.15,7.33,0.18,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:18,"Dardania, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",2.92,6.25,7.57,1.32,17,3,0,7.77,9.26,0.0
2026-03-19 17:31:42,"Arberia, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",5.79,14.33,12.65,-1.68,17,3,0,7.77,9.26,0.0
2026-03-19 17:32:06,"Emshir, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.3,5.27,6.83,1.57,17,3,0,7.77,9.26,0.0
2026-03-19 17:32:09,"Gazi Rada, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",2.93,12.37,12.15,-0.22,17,3,0,7.77,9.26,0.0
2026-03-19 17:32:12,"Sunny Hill, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",3.1,9.53,9.23,-0.3,17,3,0,7.77,9.26,0.0
2026-03-19 17:32:29,"Maklleshi, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,9.9,-0.58,17,3,0,7.77,9.26,0.0
2026-03-19 17:32:53,"Lisja, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,7.48,-0.78,17,3,0,7.77,9.26,0.0
2026-03-19 17:32:55,"Veternik, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.93,9.27,7.03,-2.23,17,3,0,7.77,9.26,0.0
2026-03-19 17:33:04,"Arberia, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",4.55,11.45,9.85,-1.6,17,3,0,7.77,9.26,0.0
2026-03-19 17:33:08,"Dardania, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.09,7.37,6.63,-0.73,17,3,0,7.77,9.26,0.0
2026-03-19 17:33:34,"Zahir Pajaziti, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.84,7.92,8.28,0.37,17,3,0,7.77,9.26,0.0
2026-03-19 17:33:36,"Maklleshi, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,8.93,-2.17,17,3,0,7.77,9.26,0.0
2026-03-19 17:33:41,"Prishtine Center, Prishtine, Kosovo","Albi Mall, Prishtine, Kosovo",6.17,15.9,14.27,-1.63,17,3,0,7.77,9.26,0.0
2026-03-19 17:33:44,"Albi Mall, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",0.79,2.55,1.72,-0.83,17,3,0,7.77,9.26,0.0
2026-03-19 17:33:47,"Albi Mall, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.47,6.78,5.78,-1.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:34:10,"Prishtine Center, Prishtine, Kosovo","Grand Prishtina Mall, Prishtine, Kosovo",13.03,20.87,19.48,-1.38,17,3,0,7.77,9.26,0.0
2026-03-19 17:34:13,"Grand Prishtina Mall, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",10.78,14.03,12.67,-1.37,17,3,0,7.77,9.26,0.0
2026-03-19 17:34:30,"Prishtine Center, Prishtine, Kosovo","Prishtina e RE, Prishtine, Kosovo",3.64,11.9,11.95,0.05,17,3,0,7.77,9.26,0.0
2026-03-19 17:34:33,"Prishtina e RE, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",3.14,10.48,9.92,-0.57,17,3,0,7.77,9.26,0.0
2026-03-19 17:34:51,"Qafa, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.82,3.68,3.85,0.17,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:08,"Prishtine Hospital, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:11,"University of Prishtina, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:17,"Prishtina Airport, Kosovo","Prishtine Center, Prishtine, Kosovo",20.27,27.67,25.37,-2.3,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:19,"Germia Park, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.46,11.27,12.03,0.77,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:43,"Prishtine Center, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",4.51,11.42,14.57,3.15,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:45,"Bregu i Diellit, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",5.13,12.72,13.65,0.93,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:48,"Germia Park, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",4.92,11.57,11.47,-0.1,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:50,"Bregu i Diellit, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",2.47,9.1,9.57,0.47,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:53,"Maklleshi, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:35:56,"Fushe Kosove, Kosovo","Prishtine Center, Prishtine, Kosovo",7.29,17.67,16.43,-1.23,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:01,"Veternik, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",5.25,14.22,13.05,-1.17,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:04,"Kalabria, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.88,10.58,10.1,-0.48,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:08,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.83,6.05,7.05,1.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:10,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.88,10.58,10.1,-0.48,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:12,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,12.4,12.08,-0.32,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:15,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,5.67,0.28,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:39,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.65,0.63,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:41,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:44,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:46,"Prishtine Center, Prishtine, Kosovo","Fushe Kosove, Kosovo",7.37,16.47,17.35,0.88,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:49,"Prishtine Center, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",5.83,14.52,12.42,-2.1,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:52,"Prishtine Center, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.15,11.1,8.93,-2.17,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:54,"Prishtine Center, Prishtine, Kosovo","Arberia, Prishtine, Kosovo",1.98,6.08,5.93,-0.15,17,3,0,7.77,9.26,0.0
2026-03-19 17:36:59,"Prishtine Center, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,8.95,-2.15,17,3,0,7.77,9.26,0.0
2026-03-19 17:37:01,"Prishtine Center, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,10.15,-0.33,17,3,0,7.77,9.26,0.0
2026-03-19 17:37:04,"Prishtine Center, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",1.15,4.68,4.6,-0.08,17,3,0,7.77,9.26,0.0
2026-03-19 17:37:06,"Prishtine Center, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,7.7,-0.57,17,3,0,7.77,9.26,0.0
2026-03-19 17:37:29,"Prishtine Center, Prishtine, Kosovo","Maklleshi, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:37:31,"Prishtine Center, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.77,9.26,0.0
2026-03-19 17:37:35,"Dardania, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",1.0,3.15,3.08,-0.07,17,3,0,7.01,8.75,0.0
2026-03-19 17:37:52,"Ulpiana, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.87,7.15,6.93,-0.22,17,3,0,7.01,8.75,0.0
2026-03-19 17:37:54,"Dardania, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",2.92,6.25,8.55,2.3,17,3,0,7.01,8.75,0.0
2026-03-19 17:37:59,"Arberia, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",5.79,14.33,12.2,-2.13,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:03,"Emshir, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.3,5.27,6.53,1.27,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:05,"Gazi Rada, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",2.93,12.37,11.73,-0.63,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:07,"Sunny Hill, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",3.1,9.53,8.5,-1.03,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:11,"Maklleshi, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,9.93,-0.55,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:41,"Lisja, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,7.28,-0.98,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:45,"Veternik, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.93,9.27,6.9,-2.37,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:54,"Arberia, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",4.55,11.45,9.82,-1.63,17,3,0,7.01,8.75,0.0
2026-03-19 17:38:57,"Dardania, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.09,7.37,6.12,-1.25,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:03,"Zahir Pajaziti, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.84,7.92,8.32,0.4,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:06,"Maklleshi, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,8.78,-2.32,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:30,"Prishtine Center, Prishtine, Kosovo","Albi Mall, Prishtine, Kosovo",6.17,15.9,14.22,-1.68,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:33,"Albi Mall, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",0.79,2.55,2.08,-0.47,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:43,"Albi Mall, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.38,6.67,5.48,-1.18,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:46,"Prishtine Center, Prishtine, Kosovo","Grand Prishtina Mall, Prishtine, Kosovo",13.03,20.87,19.7,-1.17,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:49,"Grand Prishtina Mall, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",10.7,13.92,12.12,-1.8,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:51,"Prishtine Center, Prishtine, Kosovo","Prishtina e RE, Prishtine, Kosovo",3.64,11.9,12.07,0.17,17,3,0,7.01,8.75,0.0
2026-03-19 17:39:57,"Prishtina e RE, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.9,10.45,9.47,-0.98,17,3,0,7.01,8.75,0.0
2026-03-19 17:40:00,"Qafa, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.82,3.68,3.27,-0.42,17,3,0,7.01,8.75,0.0
2026-03-19 17:40:25,"Prishtine Hospital, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:40:30,"University of Prishtina, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:40:36,"Prishtina Airport, Kosovo","Prishtine Center, Prishtine, Kosovo",19.61,28.53,26.5,-2.03,17,3,0,7.01,8.75,0.0
2026-03-19 17:40:38,"Germia Park, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.46,11.27,11.8,0.53,17,3,0,7.01,8.75,0.0
2026-03-19 17:40:55,"Prishtine Center, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",4.51,11.42,13.75,2.33,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:13,"Bregu i Diellit, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",5.13,12.72,14.03,1.32,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:22,"Germia Park, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",4.92,11.57,11.47,-0.1,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:25,"Bregu i Diellit, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",2.47,9.1,8.55,-0.55,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:27,"Maklleshi, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:29,"Fushe Kosove, Kosovo","Prishtine Center, Prishtine, Kosovo",7.29,17.67,16.18,-1.48,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:34,"Veternik, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",5.17,14.08,12.35,-1.73,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:40,"Kalabria, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.88,10.58,9.67,-0.92,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:43,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.83,6.05,6.65,0.6,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:46,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.88,10.58,9.63,-0.95,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:48,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,12.4,11.17,-1.23,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:51,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,5.17,-0.22,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:54,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.25,0.23,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:57,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:41:59,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:42:01,"Prishtine Center, Prishtine, Kosovo","Fushe Kosove, Kosovo",7.37,16.47,15.82,-0.65,17,3,0,7.01,8.75,0.0
2026-03-19 17:42:05,"Prishtine Center, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",5.83,14.52,12.8,-1.72,17,3,0,7.01,8.75,0.0
2026-03-19 17:42:08,"Prishtine Center, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",4.15,11.1,8.93,-2.17,17,3,0,7.01,8.75,0.0
2026-03-19 17:42:10,"Prishtine Center, Prishtine, Kosovo","Arberia, Prishtine, Kosovo",1.98,6.08,5.97,-0.12,17,3,0,7.01,8.75,0.0
2026-03-19 17:42:35,"Prishtine Center, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,8.85,-2.25,17,3,0,7.01,8.75,0.0
2026-03-19 17:42:38,"Prishtine Center, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,10.03,-0.45,17,3,0,7.01,8.75,0.0
2026-03-19 17:42:41,"Prishtine Center, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",1.24,4.83,4.48,-0.35,17,3,0,7.01,8.75,0.0
2026-03-19 17:43:08,"Prishtine Center, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,7.43,-0.83,17,3,0,7.01,8.75,0.0
2026-03-19 17:43:13,"Prishtine Center, Prishtine, Kosovo","Maklleshi, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:43:22,"Prishtine Center, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:43:25,"Dardania, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",1.0,3.15,2.95,-0.2,17,3,0,7.01,8.75,0.0
2026-03-19 17:43:28,"Ulpiana, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.87,7.15,7.0,-0.15,17,3,0,7.01,8.75,0.0
2026-03-19 17:43:54,"Dardania, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",2.92,6.25,7.78,1.53,17,3,0,7.01,8.75,0.0
2026-03-19 17:44:19,"Arberia, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",5.79,14.33,12.18,-2.15,17,3,0,7.01,8.75,0.0
2026-03-19 17:44:22,"Emshir, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.3,5.27,6.45,1.18,17,3,0,7.01,8.75,0.0
2026-03-19 17:44:25,"Gazi Rada, Prishtine, Kosovo","Zahir Pajaziti, Prishtine, Kosovo",2.93,12.37,11.25,-1.12,17,3,0,7.01,8.75,0.0
2026-03-19 17:44:42,"Sunny Hill, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",3.1,9.53,8.3,-1.23,17,3,0,7.01,8.75,0.0
2026-03-19 17:44:45,"Maklleshi, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.93,10.48,9.73,-0.75,17,3,0,7.01,8.75,0.0
2026-03-19 17:44:48,"Lisja, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",2.65,8.27,7.22,-1.05,17,3,0,7.01,8.75,0.0
2026-03-19 17:45:32,"Veternik, Prishtine, Kosovo","Kalabria, Prishtine, Kosovo",3.91,8.77,7.8,-0.97,17,3,0,7.01,8.75,0.0
2026-03-19 17:45:35,"Arberia, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",4.55,11.52,9.8,-1.72,17,3,0,7.01,8.75,0.0
2026-03-19 17:45:52,"Dardania, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.1,7.43,6.28,-1.15,17,3,0,7.01,8.75,0.0
2026-03-19 17:45:54,"Zahir Pajaziti, Prishtine, Kosovo","Bregu i Diellit, Prishtine, Kosovo",1.84,7.92,8.17,0.25,17,3,0,7.01,8.75,0.0
2026-03-19 17:45:58,"Maklleshi, Prishtine, Kosovo","Emshir, Prishtine, Kosovo",4.15,11.1,8.9,-2.2,17,3,0,7.01,8.75,0.0
2026-03-19 17:46:15,"Prishtine Center, Prishtine, Kosovo","Albi Mall, Prishtine, Kosovo",6.17,15.9,13.57,-2.33,17,3,0,7.01,8.75,0.0
2026-03-19 17:46:21,"Albi Mall, Prishtine, Kosovo","Veternik, Prishtine, Kosovo",0.79,2.55,1.85,-0.7,17,3,0,7.01,8.75,0.0
2026-03-19 17:46:45,"Albi Mall, Prishtine, Kosovo","Gazi Rada, Prishtine, Kosovo",2.38,6.73,5.47,-1.27,17,3,0,7.01,8.75,0.0
2026-03-19 17:47:15,"Prishtine Center, Prishtine, Kosovo","Grand Prishtina Mall, Prishtine, Kosovo",13.03,20.87,19.02,-1.85,17,3,0,7.01,8.75,0.0
2026-03-19 17:47:21,"Grand Prishtina Mall, Prishtine, Kosovo","Ulpiana, Prishtine, Kosovo",10.7,13.92,12.42,-1.5,17,3,0,7.01,8.75,0.0
2026-03-19 17:47:24,"Prishtine Center, Prishtine, Kosovo","Prishtina e RE, Prishtine, Kosovo",3.64,11.9,11.43,-0.47,17,3,0,7.01,8.75,0.0
2026-03-19 17:47:49,"Prishtina e RE, Prishtine, Kosovo","Dardania, Prishtine, Kosovo",2.9,10.45,9.53,-0.92,17,3,0,7.01,8.75,0.0
2026-03-19 17:47:58,"Qafa, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.82,3.68,3.32,-0.37,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:00,"Prishtine Hospital, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:10,"University of Prishtina, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:12,"Prishtina Airport, Kosovo","Prishtine Center, Prishtine, Kosovo",19.52,28.42,25.97,-2.45,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:14,"Germia Park, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",4.46,11.27,11.8,0.53,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:17,"Prishtine Center, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",4.51,11.42,12.55,1.13,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:20,"Bregu i Diellit, Prishtine, Kosovo","Germia Park, Prishtine, Kosovo",5.48,13.22,13.2,-0.02,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:45,"Germia Park, Prishtine, Kosovo","Sunny Hill, Prishtine, Kosovo",4.92,11.57,11.23,-0.33,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:47,"Bregu i Diellit, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",2.47,9.1,8.02,-1.08,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:50,"Maklleshi, Prishtine, Kosovo","Lisja, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:52,"Fushe Kosove, Kosovo","Prishtine Center, Prishtine, Kosovo",7.29,17.67,15.27,-2.4,17,3,0,7.01,8.75,0.0
2026-03-19 17:48:56,"Veternik, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",5.92,13.35,10.6,-2.75,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:13,"Kalabria, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.88,10.58,9.02,-1.57,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:15,"Arberia, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.83,6.05,6.08,0.03,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:21,"Emshir, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.88,10.58,9.0,-1.58,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:23,"Gazi Rada, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",3.31,12.4,11.27,-1.13,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:26,"Zahir Pajaziti, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",1.16,5.38,5.13,-0.25,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:50,"Sunny Hill, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",2.52,8.02,8.1,0.08,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:52,"Maklleshi, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
2026-03-19 17:49:54,"Lisja, Prishtine, Kosovo","Prishtine Center, Prishtine, Kosovo",0.0,0.0,0.0,0.0,17,3,0,7.01,8.75,0.0
